ork with the coyote girls when dancing (especially the wet scene), and a couple cute cliches, COYOTE UGLY is something to be purely embarrassed about. Whether you watched or made it, it looked like nothing but time killing. Or wasting depending on how you look at it.",negative
"The movie is not that bad, Ringo Lam sucks. I hate when Van Damme has love in his movies, van Damme is good only when he doesn't have love in his movies.",negative
"""Sir"" has played Lear over 200 times,but tonight he can't remember his opening lines.Sitting at the mirror,his eyes reflect the King's madness. His dresser prompts him gently,mouthing the words.There is an air of desperation about both these men.The great actor knowing his powers are slipping away,his valet cum major domo cum conscience cum surrogate wife - aware of his boss's decline into madness and knowing he is powerless to do more than ease his passing. ""The Dresser"" is really a love story between the two.Over the years they have become mutually dependent on one another to the extent that neither can conceive a future without the other. Set during the second world war,it concerns the fortunes of a frankly second - rate touring Shakespearean Company comprising an equal number of has - beens and wannabes led by ""Sir"", a theatrical knight of what might kindly be called ""The Old School"".Whatever part he is playing he grabs centre - stage and bellows out over the footlights,bullying his audience into applause.But,somewhere inside him,buried most of the time deep beneath the ham he regularly dishes out,there still remains an occasional glitter of his earlier greatness.It is to catch a glimpse of this that his audiences fervently hope for. Mr A.Finney very cleverly concentrates on the ham,often to the point of caricature,and,just when you are ready to dismiss his performance as mere hyperbole and bluster he will produce a moment of exquisite subtlety and vulnerability that makes you realise that a great actor is playing a great actor. The same goes for Mr T.Courtenay.It's easy to write off his portrayal<br /><br />of Norman as an exercise in stereotyping.Here we have a middle - aged effeminate rather than camp theatrical dresser sashaying his way through life,enjoying the company of ""The Girls"" and loving the wicked Insider gossip rife in ""The Theatre"".There were - and I strongly suspect still are - many men just like Norman in The Profession.Infinitely kind and patient,knowing more about the plays than many of the actors,they run backstage with wisdom and affection.I believe the vast majority of them would hoot with approving laughter at Mr Courtenay's portrait. I saw ""The Dresser"" on the London stage where,against the perceived wisdom,Mr Courtenay's ""Norman"" was rather more subdued than in the movie.""Sir"" was played by the great Mr Freddie Jones to huge acclaim from the audience.It was a memorable performance that overshadowed Mr Courtenay's,reducing him rather to an ""also - ran"" as opposed to an actor on level - billing.The idea that ""Sir"" and ""Norman"" might be almost incomplete without each other went right out of the window. ""Norman"" was reduced to being his puppet,which I'm not sure was what Ronald Harwood intended,but made for breathtaking theatre. Messrs Finney and Courtenay redress the balance in the movie,restoring equality to the relationship. Both men have come a long way since their early appearances in the British ""New Wave"" pictures when they became the darlings of the vaguely Leftish,""middle - class and ashamed of it"" movement.When the British cinema virtually committed Hari - kiri in the 1970s they quietly concentrated on the theatre apart from a few roles to keep the wolf from the door.With the renaissance of more substantial movies,they re - appeared,blinking in the unaccustomed bright light.<br /><br />""The Dresser"" marked their return,still fizzing with energy and talent, shouting to the world at large ""We're still here"".It's not a big movie but is assuredly a great one.",positive
"The Truth and Reconciliation process in South Africa is a vital and probably unique human experiment. This movie does an excellent job of revealing the complexity of the task and the incredible challenges facing South Africa. I believe every one should see this movie as I think few people outside of South Africa understand its past and what is being attempted in the Truth and Reconciliation process. Almost every country has some part of its own history which is still a source of continuing hatred and bitterness. We all need to understand ways of dealing with the past. What's happening in South Africa should guide us all. I found it credible, moving and at times upsetting. There were no outstanding acting performances but this added to the strength of the narrative. Once again the BBC has been instrumental in taking a complex topic and turning out a top class movie.",positive
"This picture started out with good intentions, Bacon the scientist out to test the theory of invisibility, and Shue is cute as usual in her role. It all falls apart after that, it's your typical Hollywood thriller now, filmed on a soundstage with special effects galore, minus any kind of humour, wit or soul. In other words, don't waste your time watching this. Get the audiocassette tape with John DeLancie as the Invisible Man instead, also starring Leonard Nimoy. Now that was good, and HG Wells is well served, unlike with this mess.",negative
"One of the greatest lessons I ever had in how to watch a movie happened this way: <br /><br />I was working in Roger Corman's offices, like so many other wanabees before and since, I was interning and trying to figure out how it all worked and how to make myself indispensable (hah!). One afternoon Julie Corman, Roger Corman's wife and a producer in her own right, asked me to load up a tape. I'm not sure why she wanted to watch it. I got the impression it was a student film or a show reel, something like that, some sort of calling card. Whatever the reasons she had to see it, the only free video machine in the offices at the time happened to be in the room I was working in, and I was the nearest person to the machine. I started the tape.<br /><br />Fade in: On screen a figure sat at a desk facing the camera. Behind him, screen left, was a door that opened into the room. Against the far wall was a coat rack. A second character entered through the door and started talking. The first character, the guy at the desk, turned round to reply, (this is all one take, static camera, there are no cuts pans or dolly shots. Just one locked off camera). The second character turned to hang his coat on the coat rack and delivered his next line. Julie Corman said ""I've seen enough."" and left the room.<br /><br />What she had seen in the ten seconds of footage she had watched was that the director was an idiot. Opening with two characters who immediately turned their backs to the camera delivering lines? Nope, sorry. Next! That's how long you've got. Ten seconds. Cock it up in the opening shot and you are dead.<br /><br />I was reminded of that moment while I watched the opening of this piece of crap. After an interminably long travelogue of jungle we see several monkeys apparently throwing themselves into cages. A man carrying a gun laughs. A jet liner lands and we see it taxi the whole way to the terminal. God this is boring! Cut to the interior of the Airport. Two men meet. Aha! Something is happening! They shake hands. Cut to a different angle of the two men -<br /><br />- and the director crosses the line.<br /><br />The first two shots of the movie that have any kind of spatial relationship with each other and the guy has cocked up. 'Not Crossing The line' is one of those basic rules of movie grammar that keeps the characters from jumping about from side to side on the screen and confusing the audience. Audiences don't like to be confused. Mystified? Baffled? Puzzled and intrigued? Yes. Audiences love all of those. Confused? No. You loose them. They walk out. 'Not Crossing The line' is one of those things they pound into you at film school, or should. It's basic stuff. It's not an inviolable rule (there are no inviolable rules) directors break it all the time - but not on the first real cut of the movie.<br /><br />I thought, ""I've seen enough"". And switched off.",negative
"Our America is multi-cultural, with so many sub-cultures. This movie simply tells a story of a snapshot in time within one of these sub-cultures. It is basically an objective look at a group of forgotten people, living their lives oblivious to the rest of the world. Generally, a good movie. It entertained, provoked thought, and showed lives that would not be seen otherwise, right in our own back yard. Should be seen by all. Having lived in the U.S. all my life, I had no idea that there were citizens here that didn't know they were citizens. This movie helps illustrate the diversity of our country by showing this small part of a southern state. The obvious conclusion: If this is really for real, then what else is out there that we know nothing of?",positive
"It is the early morning of our discontent, and some friends of mine and I have just gotten through watching ""The Wind."" Truly a disaster film. Not in the sense of forces of nature wreaking havoc on an unsuspecting populace, but rather an awful movie wreaking havoc on an unsuspecting audience. To give you an indication of how frustrating it was to watch this particular bomb, I'll give you an example quoted during my first pained viewing. If given the choice of watching this movie for a second time and, say, boiling myself, I'm afraid to say the choice would not be an immediate one. But rather than simply ranting ""ad peliculam"" with lousy one-liners, I'm going to get specific as to why exactly my friends and I panned this particular film.<br /><br />To start this off, I like low-budget horror flicks. I even like artsy, low-budget horror flicks. I liked ""Cold Hearts"", ""Midnight Mass,"" ""Jugular Wine,"" etc. Films that were ambitious and daring, even if they were lacking in production value, execution and even acting. Generally, an interesting premise, unusual camera technique or merely just a well done scene or two will save a movie that is running a little rough around the edges. With these provisos in mind, I would like to say conclusively that I hated ""The Wind.""<br /><br />The movie was probably most disappointing in the sense that it was incredibly frustrating to watch. From the actions of the main characters, to the flow (?) of the plot, to the big portents hinted at by the opening which ultimately aspired to dust (and did not even attach themselves logically to what transpired in the remainder of the film, and left the viewer, expecting something more, with a sense of much ado about nothing). The dialogue was spotty at best, woodenly delivered and completely unrealistic. By this I mean, no one in any of the situations that the characters were in would have reacted the way the characters did, or said the things that they said in the way that they said them. There was an obvious lack of vision and direction that would have corrected this problem. <br /><br />Character interaction and development was abysmal. Claire, the ""lambent sex goddess,"" or so the aggravating, passive-aggressive lamesters in the movie thought, was so overt in her manipulations she may as well have pulled a gun on the characters. Nevertheless, she was the shining high point of the film. The other main characters (with the exception of Mick's Milfy Mom, who was not terrible) are so indistinct that they may as well have been portrayed by the same actor. Let's see if I missed anything: borderline personality, co-submissive goons with profound feelings of sexual confusion and inadequacy, spurred to fits of puerile rage through the artless orchestrations of a loose-lipped bimbette-suddenly-and-unmasterfully-turned-Caligari. No, I think that about covers it.<br /><br />Lack of scope was also problematic. How did those involved with the making of this film expect the casual viewer to derive that this was the beginning of the end of the world from this amateurish, unbelievable, poorly-portrayed lust pentagon (well, what would you call it?) that occurred largely in the woods in the middle of nowhere? There were no witnesses to the ""atrocities"" presented. There were no witnesses anywhere in this film.<br /><br />The believability problems stemming from this lack of attention to detail were rife even from the point where the plot begins to sicken. Case-in-point: If that guy Bob took that route through the woods to come home from the gym, and here's the key, ****every day****, there's a jolly good chance that someone else would have been around to see something at some point afterwards while the perpetrators argued vociferously about the crime scene. One would think that with the murder of a young man in the woods, said town would have been in an uproar, the characters would have been questioned, etc. But instead, there wasn't a witness in sight (other than Earl, the closet psychopath with no inner monologue). We suggest that there be no witnesses *for* this film, either. <br /><br />As for the quasi-homosexual meanderings present, I don't have a problem with those either. It's not as if they came as a surprise, considering we had been shouting as to the closet case stati of most of the male characters since the second scene. Again, not problematic in and of itself, but thrown in for the wrong reasons. It was utterly unnecessary, thrown in for pure ""shock"" and/or ""dangerous art"" value, and neither shocking nor dangerously artistic from any perspective. What we had instead was an awkward attempt to redeem a boring, clumsy movie with a boring, clumsy plot. The poorly hinted-at sexual tension, which was only hinted at heavy-handedly in anticipation of this flaccid snogging scene, only pushed this film further down the totem pole from ""mediocrity warranting criticism"" to ""film sucking so bad that it lacks the inherent grace to suck enough to properly mock and harangue.""<br /><br />So it is with most of the film, a lot of artistic fumbling, very little meat and a lot of aggravation. It's not that we don't get it. Oh, we got it, alright. We just don't want it. Look, the very fact that we were cheering the bludgeoning in the final scene as the *only* tableau that made sense on its face is an indication that something was terribly wrong with this film. Rather than moving briskly along as its name implies, this movie oozed languidly forward like the sweat trail working it's way down the side of your nose while your hands are full. Argh. That sensation pretty well sums up the gut-wrenching frustration realized while watching this train wreck. There is no breath of fresh air with regard to this movie, only the stale miasma of bad ideas poorly realized, putrefying before coming to fruition.",negative
"If any movie ever made Italians look bad, this is it.<br /><br />Duke Mitchell - what an A--HOLE. Duke Mitchell, I s--t on your grave. Seeing as practically every person gunned down in this film by the cowardly Mimi is either black or of some other racial or ethnic minority, it's hard not to become convinced that the guy ultimately owes his allegiance to the Ku Klux Klan or skinheads. Awww, but he doesn't shoot the little black kid in the elevator in the opening sequence, so that means he can't be all bad, right? WRONG. Typical softheaded sentimental tripe.<br /><br />While I do understand why some people might be struck by and even, to a certain extent, admire the film's audacious, totally un-PC verve (it's certainly unashamed of its own hatefulness and sense of self-involvement), but this doesn't change the fact that the main character, Mimi (and, by extension, Duke Mitchell), is thoroughly loathsome human being who earns not one iota of empathy or interest, especially given that Duke Mitchell is such a COMPLETE BORE as a performer. But what do you expect from a guy whose main claim to fame (apart from this dog t--d of a movie) was being a second rate Dean Martin imitator?",negative
"This was a very brief episode that appeared in one of the ""Night Gallery"" show back in 1971. The episode starred Sue Lyon (of Lolita movie fame) and Joseph Campanella who play a baby sitter and a vampire, respectively. The vampire hires a baby sitter to watch his child (which appears to be some kind of werewolf or monster) while he goes out at night for blood. The baby sitter is totally oblivious to the vampire's appearance when she first sees him and only starts to put two and two together when she notices that he has no reflection in the mirror, has an odd collection of books in the library on the occult, and hears strange noises while the vampire goes to talk to the child. She realizes that the man who hired her may not be what she thought he was originally. She bolts out the door, the vampire comes out looking puzzled and the episode is over. I don't know what purpose it was to make such an abbreviated episode that lasted just 5 minutes. They should just have expanded the earlier episode by those same 5 minutes and skipped this one. A total wasted effort.",negative
"""Scientists at a remote lab experiment on (insert scaly creature here) and create out of control monsters. In the meantime a crack military team/the scientist's daughter/bank robbers find their way to the remote place and are menaced by the giant critters. One by one they're eaten, all during an ""exciting"" race to not be blown up by the forces who initially created the monsters..."" The sad thing is that this sounds like about a dozen movies which have appeared on the Sci-Fi Channel. I have to wonder just what is going on? Sure... I like bimbos and Hollywood-Hunk wannabes be eaten by CGI critters as much as the next person... but where's the plot or originality? Granted, there are times when Sci-Fi Channel Shines. Battlestar Galactica, if a bit dark, can be very good. Writers have continued to pump life into the various Stargate offerings, and the latest BBC import of Doctor Who is surprisingly good.<br /><br />Even in the various ""giant animal"" movies on Sci-Fi, the animation seems to be getting better all the time. Compare the kommodo in this film to the rather clunky version in the first giant kommodo film on Sci-Fi.<br /><br />But goodness... how about a different plot? Maybe some -different- giant critter? On a whim, I started searching around the internet. Among the litter I found a few interesting stories which might appeal to SF fans and out of work Russian CGI animators at once. I offer http://www.macrophile.com/~arilin/archive/metamorphosis-day to the network with a suggestion that they contact the author for the story rights. (The story contains violent images generally on a par with those of various Sci-Fi channel offerings).<br /><br />The story has subplot, ethical and moral comment on the nature of humanity and ends not on one of those horrible ""did they REALLY kill all the monsters???"" moments, but rather leaves you guessing completely and in an entirely different mindset.<br /><br />Which is generally what science-fiction is supposed to do, no?",negative
"If you played ""Spider-Man"" on the PS version, then you've seen it all. To truly experience it you should get the DC version. Simply put it's a much graphically superior game; the textures are sharp, levels are easy to navigate, and it has much better sound then it's PS cousin. I bought this game back in late '00s and it still holds up even till this day. Well, Marvel: Ultimate Alliance is a much superior and strategic game but if you're a fan of 'ol Web Head then you owe it yourself to pick this up for your gaming library. Swinging around the city as Spidey has never looked this good and dead-on in a video game. If you have a Dreamcast, snag this up for cheap. The DC version is simply incredible.",positive
"It's really rare that you get an inside view at a media deception that has been so widely reported as official ""truth"" and caught so many ""news"" agencies with their pants down. This movie, in my view, deserves every price there is in journalism - it's objective (yes!), courageous and a real ""scoop"". It can do without comment, fake scenes or leading questions - everyone, including Chavez equally gets to make fools of themselves in their own words. The filmmakers ""only"" had to keep track of events and keep their cameras rolling.<br /><br />The Venezuelan elite teaches us ""How to depose of a President and sell it as a victory of democracy"". It's amazing that they lost in the end - so far. From what I know, the biggest TV station involved only got its terrestrial license revoked, they're still broadcasting via cable and satellite. I highly doubt whether George W. or Barack Obama would be that tolerant after an attempted coup. But then, they don't have to worry.<br /><br />The fact that the ""Chavez supporters shoot innocent civilians"" scam was so willingly repeated around the world reveals just how biased the so-called ""free"" (established) media really has become, or has always been, only more so. An important lesson to anyone interested in what ""really"" goes on in the world.<br /><br />The famous ""objectivity"" challenge always comes into play when journalists dare to oppose the mainstream view, or reveal unwelcome facts that accuse ""us"" - it has been true with the effects of the Atomic bomb, the US secret history of spreading ""democracy"" around the world or the Iraq war that, according to Johns Hopkins, has killed 1,3 million Iraquis by now, not to mention the 60,000 Afghans (in 2003) that are never mentioned. To be objective, Saddam Hussein was less damaging to his people than the US. And the US is ready & willing to be more damaging to the Iranians that he was.<br /><br />I'm quite curious about the upcoming trial of some Khmer Rouge leaders before the International Tribunal in The Hague, whether there will be any mention of ""our"" involvement in supporting and training Pol Pot's guerrillas in the 80's, when they had been largely defeated by the Vietnamese. Probably not.<br /><br />All the more reason to turn to the Independent media for balance, if not exposure of fraud.",positive
"Why is it that every time I mention this movie to somebody, I have to hear 10 minutes of praise about it. I have come to the conclusion that any movie that has a twist upon a twist is deemed ""genius"" by anyone who watches it. Is that really what film has become? Or is it that any time someone says ""Wow, that is so cool"" everybody has to agree with them and has no opinion of their own? How this movie has a 7.5 rating is a disgrace to the film industry in general. It has also become yet another movie that ""needs"" two sequels for it, so I am going to have to hear about this horrible franchise for quite a while longer.<br /><br />Now to the film and why it is so bad. The original concept of it is actually not that bad, as there has not been a good serial killer movie in a while. The writing for this film is horrible as well as the execution. OK, so its a low budget movie, but that should not change the story or writing. The actors could not be worse in their attempt to make us scared of this killer or just scared of this movie. So they go out and get a big name in Danny Glover, but his talents (whatever those are) are wasted because HIS CHARACTER IS WORTHLESS. Why was he even in this movie? What was his whole fight at the end turned out to be useless and misleading for what the audience believes is happening. This is of course the filmmakers intent, but couldn't there have been a better way to do this without making us watch all that garbage. And then the ""big"" twist comes (was this the third or fourth?) and the whole audience is shocked and walks out of the theater like this is some kind of masterpiece. Sure the movie gets people talking about the storyline and what not, but that was not the only flaw in this film. The direction was trying to be way too creative with what it was working with, and the flashback sequences were used merely as a shock effect.<br /><br />After watching this movie, even if you enjoyed it, go back and review the film and you will soon understand why it is not worthy of the praise it is receiving. For an amazing serial killer film check out Se7en if you have not done so. That is what this film wanted to be. I have gotten into more arguments about this film than probably any others and will continue to argue against it. Please do not support this franchise for not only your sake, but mine and everybody else's sake as well. Hollywood needs to find a good horror movie to make, rather than 1,000 remakes, sequels, and ""shock"" factor films (such as this). Oh yeah the saw 2 tag line sounds real promising: ""Oh yes, there will be blood."" Yaaayyyy!!!! Sweet!! blood, that must mean its good right? Give me a break. Sorry everybody who love this movie, but poor writing, flashy direction, and bad acting does not make a good movie.",negative
"I have NOT seen this movie, but I must. Having read all three of Thor Heyerdahl's books (Kon Tiki, Ra and Aku Aku) I am actively looking for a copy of this movie.<br /><br />The thesis that Peruvians migrated to Polynesia is alive and well. Considering that this crew had NO GPS, and only an old fashioned valve (tube) radio with a 6-watt output, their voyage was heroic to say the least.<br /><br />Please reply to this message if you can tell me the location of a copy of this video.<br /><br />I would be interested in buying it.",positive
"Lord, this sucked. There's a particular sort of sexual revolution flick from the 60s that manages to confuse sexual assault with sexual liberation. This film is an example. I lost track of how many times women are slapped, hit, whipped, or spanked in the film. And then there are all the times that women in the film fantasize about being slapped, hit, whipped or spanked (you know they want it, right?). Sometimes it is ostensibly part of safe fetish play-acting. Other times it plainly isn't, but you will wait in vain to see the heroine report to authorities that she has just been raped. Instead we get to hear her being lectured by her rapist about her inability to ""let go"".<br /><br />Every scene of this film reeks of misogyny (speaking as a straight, white, married man in his late 30's, not a teenage lesbian women's studies major with a chip on her shoulder, lest you get the wrong idea).<br /><br />Perhaps the one good thing about this film is that it provides a stark reminder of just how bad things really were for women only a few short decades ago.",negative
"I happened to have seen this movie this morning on TCM. Very bad acting, low budget and poor plot are the impressions I felt while watching the movie. The only highlight of the movie was watching tender young Rita Moreno, (23 years old), playing a teenage Indian squaw in love with an older man in his 50's. She reminded me of a earlier version of Sue Lyon as Lolita (1962), only a more innocent Lolita. She bounces up and down like a 1950's teeny bopper, almost as if you would expect her to be chewing gum, falling all over this old man, willing to give him anything, as he plays it off like she's a hindrance to him. Any man in his 50's that had a beautiful, virgin, teenage girl willing to do ANYTHING for him and be his bride, would be insane not to take advantage of her. It's too bad that the censorship board back when this movie was released didn't permit more of an expansion of a character such as Rita Moreno's. The only reason why I gave this movie a 3 instead of a 1 is Rita Moreno's appearance in the movie.",negative
"As someone who loves baseball history, especially the early 20th century in which Cobb was a main figure, along with a ton of colorful characters, I was looking forward to seeing this baseball film. Well, it wasn't a baseball film, which was disappointing. No, it was just a sportswriter's account of being with Cobb in the ballplayer's later years while the two collaborated on a book. Even at that, this could have been a more appealing movie than they made it.<br /><br />Granted Cobb was anything but a nice guy, an extremely talented player but brutal in that he would do anything to beat you....and he was viscous, intimidating and had a lot of demons to fight. He was so hated his own teammates tried to hinder his chances of winning a batting title one year. Nonetheless, this an over-the-top portrayal of the man. It makes him into something almost cartoon-like. <br /><br />Watching and listening to an old man rant, rave and profane for two hours is entertainment? No, it isn't. Some day, I'd love to see a real biopic of Cobb showing him in his ballplaying days and if they want to portray him as an evil guy, so be it, but the way they did it here with just a bitter, blasphemous old man making an ass of himself in front of a reporter is not fun to watch.",negative
"My thoughts on the movie, 9<br /><br />It was not good, not good at all. Visually, it was great. I was pleased with the pacing, the camera angles, etc. However, the characters? eh, kinda bland. Plot? It sucked.<br /><br />This movie seemed more new age crap than anything else. Organized religion is presented as cowardly and fearful. Science isn't portrayed any better. It creates a monster weapon that kills everything... but ""souls"" have the power to destroy monsters and bring life? Really?<br /><br />That's something that bites my ass a bit too. Here we have a CGI movie... created with science... and they're using it to give us the message that science will destroy the world while promoting the idea that spirituality will save us? At least they had the decency to have one of the characters ask,<br /><br />""Okay, so now what?"" (or something similar). I couldn't hear it too well because of the crowd immediately getting up and making a break for the exit. It was a ""okay... it was just barely entertaining enough to sit here for the entire movie but now let's get out of here as fast as possible!"" type of exit.<br /><br />This is one of those movies where you can't think if you want to enjoy it. Just look at the visuals and nod your head prettily. Any thought as to, ""what's the point of that?"" will suck you out of disbelief and make you eye the exit sign with longing.<br /><br />Okay... SPOILERS follow.<br /><br />So, basically, a scientist creates ""the Machine"" that is capable of creating other, intelligent, robotic life. Evil humans use it as a weapon. However, the scientist realizes that he is also at fault. He gave the Machine his intellect, but didn't give it his heart. <br /><br />The Machine goes Skynet on humanity's collective ass and wipes out all life on earth, finally slowly powering down. However, the scientist manages to survive and create walking sock-puppets. Each one, containing a piece of the scientist's soul.<br /><br />The last one, #9 wakes up not knowing anything about the world. He sees a strange device nearby and picks it up. He meets up with another like himself, #2. <br /><br />Well, #2 gets captured by a last surviving robot of the Machine. #9 finds more like himself ands sets off to rescue #2. <br /><br />They succeed.<br /><br />#9 notices that there is a matching hole that fits the device perfectly. He inserts it and the Machine comes back to life... pulling out #2's soul in the process.<br /><br />The movie then continues with action scenes with #9 trying to rescue his soul-yanked compatriots. <br /><br />They eventually succeed and destroy the Machine. They release the souls of their fallen friends, who go up into the clouds. It then rains and we see life returning back to the planet.<br /><br />Hunh?!?<br /><br />That makes no sense. None at all. Why the heck did the scientist want to split his soul into 9 homunculi? What did it accomplish? Were they created to stop the machine? Everything is dead! The machine was dead! Why bother?!?<br /><br />Why did he expect nine little critters to succeed when nothing else had? Why not create a second intellectual machine, but with a ""soul"" to fight the first.. at least that would have seemed like it would have had a reasonable chance at success.<br /><br />Why did they have to have their souls sucked into the device by the Machine and then destroy the Machine and then release the souls in order to bring life back to earth? Why not just wait for the machine to power down and bring life back without all the rest of the insane steps?",negative
"John Carpenter's career is over if this sad excuse for a movie is any indication. His excuse is that he only produced it. Jon Bon Jovi looks like a girl. In fact, Bon Jovi and the two Vampire girls, Natasha Wagner and Arly Jover probably all fit in the same clothes. In short, it was hard to tell which one was cuter in an anorexic ramp-model sort of way. Bon Jovi has the most charisma. At least he looks happy when he is smiling. The two Vampire Girls on the other hand are all cramps and complaints. At one point they are about to give each other a wet kiss, but stop. Amazing how each Vampire movie has some set of morays for the respective vampires. At one point, Arly Jover is providing fellatio to a very dumb Vampire Hunter and then she sucks his blood while doing the sex act. It would have been an erotic moment except that it was filmed like a total goof, and the male actor looked mildly amused as he watched Arly Jover move her head to mimic something that was very obviously not happening. As far as gore is concerned, a few heads are ripped off, and the blood spurts profusely. These scenes have so little suspense or build-up that when they happen it is almost funny, and there is no ""horror"" pay-off from the scene. All you get as a member of the audience is a feeling of ""Wow, that sure was a lot of red paint splattering on the walls. I wonder who has to clean it up."" Throughout the movie, these Vampire Hunters who are obviously trying to kill Arly Jover (the top vampire in the world??) keep reaching out to her. At one point, Bon Jovi goes into the abandoned Church and after he just shot her with an arrow (and has done so on other occasions), he says ""I am not trying to hurt you. I just want to talk to you. I want to get to know you."" HUH?? Of course, the dumb vampire Arly jumps out to say hello and Bon Jovi sticks her again with another impaling device. ""Why Can't We Be Friends"" the 1970s hit song by WAR should have been the theme song for this movie. Aside from all of the other silly moments, there is a transfusion sequence when Natasha Wagner has all her Vampire blood removed, and the town people all line up to donate blood for her transfusion. I guess Blood Type is not important? Anyhow, all her Vampire blood is removed. Bon Jovi then decides that if that blood is transfused into him, he can beat Arly by becoming a vampire also. Of course, as the vampire blood is transfused into him, none of his healthy blood is removed. So apparently Bon Jovi is walking around with twice as much blood as any human can have in his body. And just like the first VAMPIRES, this one also has the vampires-bursting-into-flames special effect.",negative
"<br /><br />Headlines warn us of the current campaign to demonize drug users, note the nostalgia for Mussolini in Italy and remind us of our wont to profile likely terrorists. ""Focus"" reminds us of the evils of rampant fear and distrust and the anti-Semitism disguised as pro-Americanism of the WWII era. What goes around...<br /><br />Lawrence Newman (William C. Macy) becomes the unfortunate victim of hate crimes after he is mistaken for a Jew and these attacks increase when his bride, Gerty (Laura Dern) highlights the look. Newman rails against the false accusations when they cause him direct harm but he minds his own business. We see the rise in anti-Semitic attacks through his myopia, a condition not completely cured by eyeglasses.<br /><br />Macy's typical everyman role is featured again and the long road to realization that we are all connected nearly costs him his life. <br /><br />What is it about the character Macy portrays to us? We can't choose to ignore the violence, hate, and bigotry because citizenship forces us to take sides. Newman's dilemma is that he has no alternative but to side with the mistreated and goes through hell to see it. And our sadness is that most of us need to be beaten up to realize the dangers surrounding us.<br /><br />Let's focus.",positive
"Babette's Feast, for me, is about healing: mending the schism between spirit and body in orthodox Christianity. This puritanical community in remote Denmark is missing an adequate appreciation of all of God's gifts in creation. They have taken the dualism of St. Paul to an extreme, and stress the life of the ""spirit,"" not the life of the ""flesh."" Both elderly sisters, in their youth, were frightened by the lure of love and the temptations of life outside their simple village. They, and their parishioners, cling to the narrow biblical interpretation of their former leader, and the sisters' father. The aging congregation has become testy and quarrelsome, and the sisters don't know what to do. Enter Babette, a French stranger, and someone to whom they can show kindness. They have no way of knowing that she will ultimately return their kindness and give fertile soil to their dry, dusty theology. Babette will give everything she has, and in the process, will teach the sisters and their flock about grace, about sacrifice, about how sensual experience (as in the bread and wine of the Eucharist) can change lives, and about why true art moves us so deeply. When they can forgive each other, and themselves, they can focus on God's love that unfolds before them in a concrete way in the present. As a minister, and an artist, I can't recommend a movie more highly. True art and true grace!!",positive
If you like really shocking movies this is for you. The acting is the worst I've ever seen and the story line goes no-where. If you come across this film in your video shop don't even consider borrowing it. The chick on the front cover isn't even the one in the movie.I gave this movie 1/10 only because I couldn't vote 0. Avoid it at all costs.,negative
"I saw this last week during Bruce Campbell's book tour. I thought it was amazing. Almost everything I would expect from a Bruce Campbell sci-fi movie. Its campy and very funny. Ted Raimi was also hilarious and extremely goofy. The plot is wacky, an American business man goes to Bulgaria and is killed. Stacy Keach plays a mad scientist who saves/brings Bruce Campbell back to life by implanting half of the brain of an ex-KGB turned cabbie. Bruce Campbell spends the rest of the film trying to avenge his death and has many internal arguments between himself and the KGB agent. The movie has all the great Bruce Campbell slap stick and humor. The movie is somewhat predictable, I knew once the wife was killed that she would be sharing a brain with her killer. However I didn't go to see this movie because I thought it would have an Oscar winning script, I went to see it because it was a Bruce Campbell sci-fi movie and I was not disappointed in the least. I highly recommend that you go see him on his book tour or wait and watch it on the sci-fi channel next month. Although before the movie he said the Sci-Fi channel did cut some of the movie out to make it TV friendly. If you are a fan of Bruce, I highly recommend it.",positive
"This movie is another one on my List of Movies Not To Bother With. Saw it 40 years ago as an adolescent, stayed up late to do so, was very annoyed to find that it was about 95% romance,4% everything else, 1% history if that. It's what I call a bait and switch movie, one with an interesting title, the actual movie is a scam. This is a subject which deserves a good cinematic treatment, this movie is almost an insult to those who served. The actual members of the Lafayette Escadrille were not on the run from the law nor were they the products of abusive homes, they were in reality idealists who wanted to do something to help France. And I suspect many of them came from a more upper class background than Tab Hunter's character. Flying school is not for the smart alecks and the know it alls, an individual such as the one portrayed here wouldn't have lasted two days, it would have either been the stockade or the infantry. Discipline in the French Army was often rather fierce. In short, another Hollywierd version of an historical episode that deserves proper treatment.",negative
"Firstly, the title has no relevance whatsoever to the movie. It started off fine with good development but got annoying when he couldn't tell his girlfriend what had happened to him. Even his attempt to tell the police failed, which just added to the annoyance value. There were too many pregnant pauses in the movie that seemed more like filler than anything worthwhile. The plot never revealed who did this crime to him although a good plot would have allowed disclosure. The ending was nothing short of ""hey we've run out of budget let's stop it here NOW!!""...If I'd written a novel that ended this way I'd top myself. TRASH TRASH TRASH!!",negative
"Halloween is one of the best examples of independent film. It's very well made and has more psychological elements to it than you might realize at first glance. It is a simple movie told very well. The music is perfect and is one of the most haunting scores... If you haven't seen this movie yet, you must check it out. The cast is all terrific. I wish they had never made sequel after sequel. The first one was by far the best and should have ended like it did without having a sequel. It was fun to see Jamie Lee Curtis in the movie. She hasn't seemed to age (she's just as gorgeous today, without the hairdo and seventies clothes). The scenes through the mask are one of the scariest things ever!",positive
"I must say as a girl with a cowboy of my own,I love this flick.It left me lovin them boots and wranglers even more.I told my friend about it and she loved it just as much,we were 'bout 13 at the time.I think it's the greatest love story ever told!I own it and never get tired of Bud & Sissy.",positive
